tile_id,centroid_lon,centroid_lat,min_lon,min_lat,max_lon,max_lat
000303,-98.458981592575,38.93851076696219,-99.36271446033489,38.24940512286303,-97.57127985622195,39.6218499343357
000304,-96.71219513333494,38.96083950667683,-97.6004326920167,38.28371206398524,-95.83704956197494,39.63207888220463
000305,-94.96492735090919,38.95856596905472,-95.84001834175409,38.27920708943053,-94.07377862115538,39.63197356494164
000306,-93.2183590293559,38.931692482315746,-94.10886299698046,38.24039963168637,-92.31183295753898,39.61726050540906
000307,-91.47366812004516,38.88024652919204,-92.37896185838058,38.17726528531579,-90.55242019683618,39.57772633028068
000308,-89.73202498796259,38.804280531560295,-90.6514579792661,38.08986610879855,-88.79673755933754,39.51341278301238
000309,-87.99458773443618,38.70387144126985,-88.92748491832907,37.97828741824944,-87.04596702323421,39.42438744373074
000310,-86.26249764265046,38.57912014337595,-87.2081623218655,37.84263713902482,-85.30127064269723,39.310743194257256
000311,-84.53687479002959,38.430150680732076,-85.49459164224135,37.683044993500836,-83.5637860660916,39.17259748869031
000312,-82.81881386850621,38.25710931139247,-83.78785203269491,37.4996615366052,-81.83462229598638,39.01009144069389
000313,-81.10938024993374,38.06016341246259,-82.08899645540966,37.2926570525508,-80.1148557282164,38.823388741187
000314,-79.4096063295573,37.83950024586222,-80.39904803603847,37.06222032774346,-78.40552650228062,38.61267442229875
000315,-77.72048817565057,37.595325602896104,-78.71899669361677,36.80855731599029,-76.7076351899664,38.37815348520239
000316,-76.04298250828504,37.32786234554194,-77.04979607018265,36.53188971290903,-75.02213984341267,38.12004941073921
000322,-120.18424642965971,35.15612780956273,-121.20311291247168,34.336929954295435,-119.1780473378075,35.97167930448178
000323,-118.57026390212148,35.482512154557455,-119.58334597261607,34.671768310748874,-117.57019249977283,36.28949314169152
000324,-116.94290213228535,35.786597272121504,-117.94946796595292,34.98456428145228,-115.94967452874518,36.584740122214676
000325,-115.3029598796698,36.06814058040971,-116.30227176834465,35.275079427771125,-114.31729632473028,36.857173845768365
000326,-113.65127824057845,36.32691131033541,-114.64259521030128,35.54308602827743,-112.67390054858049,37.10656089036324
000327,-111.98873873421101,36.56269199967473,-112.97131928553343,35.78836852159252,-111.02036760378995,37.33268235850153
000328,-110.31626106261544,36.77527993674108,-111.28936601245765,36.01072490665082,-109.35761331313863,37.53533536399889
000329,-108.63480055231015,36.96448853756842,-109.59769595405476,36.20996808553376,-107.6865863001236,37.714334442091506
000330,-106.94534529006259,37.13014864049793,-107.89730540642536,36.385927133870034,-106.00826508946761,37.86951286557993
000331,-105.2489129699771,37.27210970235058,-106.18922327141193,36.53844848394288,-104.32365494530121,38.00072385022392
000332,-103.5465474736189,37.39024088100095,-104.47450763364675,36.66739700609668,-102.63378446977323,38.107841633446064
000333,-101.83931520926583,37.48443199014744,-102.75424206722032,36.77265697480656,-100.93970198875449,38.19076241162698
000334,-100.12830124042766,37.55459431339459,-101.02953170172339,36.854132906857146,-99.24247175486033,38.24940512286303
000335,-98.41460523739546,37.600661266400536,-99.3014990815779,36.91175026046047,-97.5431700011353,38.28371206398524
000336,-96.69933728868337,37.62258889776837,-97.57127985622195,36.94545598580057,-95.84001834175409,38.293752710890566
000337,-94.98361361171503,37.620356221526734,-95.8428808813344,36.94103001672134,-94.10886299698046,38.29364933285677
000338,-93.26855220391782,37.59396537640247,-94.14269233472733,36.902902419920444,-92.37896185838058,38.27920708943053
000339,-91.55526847646523,37.54344160957348,-92.44369191468955,36.840871359460856,-90.6514579792661,38.24039963168637
000340,-89.84487091322373,37.468833085137824,-90.74696262098901,36.754993891313326,-88.92748491832907,38.17726528531579
000341,-88.13845679700262,37.37021052007729,-89.05357877561156,36.64534847324549,-87.2081623218655,38.08986610879855
000342,-86.43710804398864,37.24766665295964,-87.36460198119315,36.51203438618791,-85.49459164224135,37.97828741824944
000343,-84.74188718530726,37.10131555295053,-85.68107719966487,36.35517100864847,-83.78785203269491,37.84263713902482
000344,-83.05383353204341,36.93129177883223,-84.00402898660924,36.17489695401294,-82.08899645540966,37.683044993500836
000345,-81.37395955685155,36.737749399601014,-82.33445791413313,35.97136908217915,-80.39904803603847,37.4996615366052
000346,-79.70324752157525,36.52086088979648,-80.67333721185456,35.744761398301726,-78.71899669361677,37.2926570525508
000347,-78.0426463761827,36.280815913974735,-79.02160965196974,35.49526385245017,-77.04979607018265,37.06222032774346
000348,-76.39306894991114,36.017820015653335,-77.38018470040214,35.223081054694944,-75.39236077954914,36.80855731599029
000349,-74.75538945091542,35.7320932266242,-75.74993595184218,34.92843092053138,-73.74756398966854,36.53188971290903
000354,-119.77317497211243,33.85720882512222,-120.77247761110767,33.03877753215019,-118.78618042026028,34.671768310748874
000355,-118.18450225920485,34.17859718483394,-119.1780473378075,33.36864833711472,-117.20358708665658,34.98456428145228
